pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.23387408300186507,None,2,2,10,2,,,,,23.12414099999296,,23.11690691699914,23.12414099999296,24.10723316700023,24.10723316700023,24.10723316700023,24.10723316700023,24.114262292001513,25.106654292001622,25.106654292001622,25.3489179169992,c,1,0.23387408300186507,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,11,3,2,z,1,0.2980603329924634,None,2,3,11,3,,,,,25.35760758399556,,25.349312958991504,25.35760758399556,26.339998875002493,26.339998875002493,26.339998875002493,26.339998875002493,26.347551833998295,27.34056604199577,27.34056604199577,27.639951167002437,z,1,0.2980603329924634,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,12,0,3,x,1,0.36158133299613837,None,3,0,12,0,,,,,27.649074499990093,,27.640301916995668,27.649074499990093,28.640998458999093,28.640998458999093,28.640998458999093,28.640998458999093,28.640998458999093,29.63092116700136,29.63092116700136,30.000132791989017,x,1,0.36158133299613837,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,13,1,3,v,1,0.2577290829940466,None,3,1,13,1,,,,,30.007295167000848,,30.00050341700262,30.007295167000848,30.998795708990656,30.998795708990656,30.998795708990656,30.998795708990656,31.00555099999474,31.997648624994326,31.997648624994326,32.26668291699025,v,1,0.2577290829940466,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,14,2,3,c,1,0.26701945799868554,None,3,2,14,2,,,,,32.274850959001924,,32.26729304199398,32.274850959001924,33.26526283400017,33.26526283400017,33.26526283400017,33.26526283400017,33.271894291989156,34.25642004200199,34.25642004200199,34.53316058398923,c,1,0.26701945799868554,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,15,3,3,z,1,0.3105565830046544,None,3,3,15,3,,,,,34.541918458999135,,34.53365883399965,34.541918458999135,35.53199437499279,35.53199437499279,35.53199437499279,35.53199437499279,35.538925166998524,36.53084554200177,36.53084554200177,36.84948954200081,z,1,0.3105565830046544,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,16,0,4,x,1,0.3143747910071397,None,4,0,16,0,,,,,36.85733754199464,,36.849880541994935,36.85733754199464,37.84160274999158,37.84160274999158,37.84160274999158,37.84160274999158,37.849319291999564,38.84900037499028,38.84900037499028,39.16570437500195,x,1,0.3143747910071397,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,17,1,4,x,0,0.3281187079992378,None,4,1,17,1,,,,,39.174774250001065,,39.166100624992396,39.174774250001065,40.15813733400137,40.15813733400137,40.15813733400137,40.15813733400137,40.16568695899332,41.15616741699341,41.15616741699341,41.49024745899078,x,0,0.3281187079992378,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,18,2,4,c,1,0.26519620799808763,None,4,2,18,2,,,,,41.49780045899388,,41.490595625000424,41.49780045899388,42.49143091699807,42.49143091699807,42.49143091699807,42.49143091699807,42.49143091699807,43.4899857089913,43.4899857089913,43.76670262499829,c,1,0.26519620799808763,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,19,3,4,v,0,0.24199974900693633,None,4,3,19,3,,,,,43.774558334000176,,43.767115708993515,43.774558334000176,44.75861570899724,44.75861570899724,44.75861570899724,44.75861570899724,44.76615304200095,45.7560594999959,45.7560594999959,46.0004964999971,v,0,0.24199974900693633,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,20,0,5,x,1,0.3848046670027543,None,5,0,20,0,,,,,46.00890966699808,,46.000962624995736,46.00890966699808,46.99873941700207,46.99873941700207,46.99873941700207,46.99873941700207,47.006151291992865,47.99923824999132,47.99923824999132,48.39070262499445,x,1,0.3848046670027543,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,21,1,5,v,1,0.24190649900992867,None,5,1,21,1,,,,,48.399536083990824,,48.39116462499078,48.399536083990824,49.39042804199562,49.39042804199562,49.39042804199562,49.39042804199562,49.39042804199562,50.38919929199619,50.38919929199619,50.63289816699398,v,1,0.24190649900992867,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,22,2,5,c,1,0.25266979199659545,None,5,2,22,2,,,,,50.6374561249977,,50.633240791998105,50.6374561249977,51.623932417001924,51.623932417001924,51.623932417001924,51.623932417001924,51.63107395899715,52.62330174999079,52.62330174999079,52.88291366699559,c,1,0.25266979199659545,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,23,3,5,z,1,0.2609230829984881,None,5,3,23,3,,,,,52.890654999995604,,52.88329670899839,52.890654999995604,53.873384791993885,53.873384791993885,53.873384791993885,53.873384791993885,53.8810537919926,54.87204683400341,54.87204683400341,55.137852499989094,z,1,0.2609230829984881,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,24,0,6,x,1,0.32254533299419563,None,6,0,24,0,,,,,55.147689999997965,,55.13826008400065,55.147689999997965,56.13090670898964,56.13090670898964,56.13090670898964,56.13090670898964,56.13842945899523,57.13230924999516,57.13230924999516,57.456244624991086,x,1,0.32254533299419563,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,25,1,6,v,1,0.4380141250003362,None,6,1,25,1,,,,,57.46576216699032,,57.45658654200088,57.46576216699032,58.44766174998949,58.44766174998949,58.44766174998949,58.44766174998949,58.46566170899314,59.44778104199213,59.44778104199213,59.891057834000094,v,1,0.4380141250003362,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,26,2,6,c,1,0.14251095800136682,None,6,2,26,2,,,,,59.89974270899256,,59.89140070899157,59.89974270899256,60.89159991699853,60.89159991699853,60.89159991699853,60.89159991699853,60.89159991699853,61.89030920898949,61.89030920898949,62.03932995899231,c,1,0.14251095800136682,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,27,3,6,z,1,1.3246777080057655,None,6,3,27,3,,,,,62.04765204199066,,62.03968258399982,62.04765204199066,63.03098179199151,63.03098179199151,63.03098179199151,63.03098179199151,63.038538875000086,64.0309527089994,64.0309527089994,65.3569472090021,z,1,1.3246777080057655,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,28,0,7,x,1,0.23533520800992846,None,7,0,28,0,,,,,65.36601954199432,,65.35736045899102,65.36601954199432,66.35835116700036,66.35835116700036,66.35835116700036,66.35835116700036,66.35835116700036,67.34833620899008,67.34833620899008,67.59027016699838,x,1,0.23533520800992846,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,29,1,7,v,1,0.24645166599657387,None,7,1,29,1,,,,,67.59855891700136,,67.59061245899647,67.59855891700136,68.5909164170007,68.5909164170007,68.5909164170007,68.5909164170007,68.5909164170007,69.59012199999415,69.59012199999415,69.8385486670013,v,1,0.24645166599657387,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,30,2,7,c,1,0.22384566700202413,None,7,2,30,2,,,,,69.8487197499926,,69.83888608399138,69.8487197499926,70.84051154200279,70.84051154200279,70.84051154200279,70.84051154200279,70.84051154200279,71.83170479199907,71.83170479199907,72.05755408399273,c,1,0.22384566700202413,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,31,3,7,z,1,0.18747995799640194,None,7,3,31,3,,,,,72.06642220899812,,72.05799416700029,72.06642220899812,73.0569184999913,73.0569184999913,73.0569184999913,73.0569184999913,73.0569184999913,74.05607062499621,74.05607062499621,74.24977195900283,z,1,0.18747995799640194,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,32,0,8,x,1,0.27618491600151174,None,8,0,32,0,,,,,74.2564316670032,,74.25001649999467,74.2564316670032,75.24127508400124,75.24127508400124,75.24127508400124,75.24127508400124,75.2490790419979,76.24928350000118,76.24928350000118,76.53339404199505,x,1,0.27618491600151174,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,33,1,8,v,1,0.2045979160029674,None,8,1,33,1,,,,,76.54125245899195,,76.53373570900294,76.54125245899195,77.52474137498939,77.52474137498939,77.52474137498939,77.52474137498939,77.5322948749963,78.52378091699211,78.52378091699211,78.73245337499247,v,1,0.2045979160029674,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,34,2,8,c,1,0.4789040829928126,None,8,2,34,2,,,,,78.74005404199124,,78.7328594999999,78.74005404199124,79.72328883399314,79.72328883399314,79.72328883399314,79.72328883399314,79.73148966699955,80.72345166699961,80.72345166699961,81.20395166699018,c,1,0.4789040829928126,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,35,3,8,z,1,1.1451667079963954,None,8,3,35,3,,,,,81.21605099999579,,81.20431129199278,81.21605099999579,82.19780141700176,82.19780141700176,82.19780141700176,82.19780141700176,82.2157937919983,83.1991834169894,83.1991834169894,84.34931641699222,z,1,1.1451667079963954,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,36,0,9,x,1,0.3713141250045737,None,9,0,36,0,,,,,84.35769783399883,,84.34971249999944,84.35769783399883,85.34046199999284,85.34046199999284,85.34046199999284,85.34046199999284,85.34783791699738,86.33999191698967,86.33999191698967,86.71691437499248,x,1,0.3713141250045737,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,37,1,9,v,1,0.2766070409998065,None,9,1,37,1,,,,,86.72631012499915,,86.71737329199095,86.72631012499915,87.71563004200289,87.71563004200289,87.71563004200289,87.71563004200289,87.7231115839968,88.71558937500231,88.71558937500231,89.00017299999308,v,1,0.2766070409998065,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,38,2,9,c,1,0.3053672079986427,None,9,2,38,2,,,,,89.00852641699021,,89.00070337500074,89.00852641699021,89.99897137499647,89.99897137499647,89.99897137499647,89.99897137499647,90.00592383398907,90.99881858399021,90.99881858399021,91.31645199999912,c,1,0.3053672079986427,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,39,3,9,z,1,0.5301758740097284,None,9,3,39,3,,,,,91.32418275000236,,91.31684462499106,91.32418275000236,92.30621945900202,92.30621945900202,92.30621945900202,92.30621945900202,92.32137333399442,93.31499816699943,93.31499816699943,93.85032529199088,z,1,0.5301758740097284,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,40,0,10,x,1,1.4266817500028992,None,10,0,40,0,,,,,93.8591227500001,,93.85078737499134,93.8591227500001,94.84780641699035,94.84780641699035,94.84780641699035,94.84780641699035,94.855383874994,95.84946870899876,95.84946870899876,97.28371562500251,x,1,1.4266817500028992,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,41,1,10,v,1,0.2919002919952618,None,10,1,41,1,,,,,97.29294945899164,,97.28418974998931,97.29294945899164,98.27464758399583,98.27464758399583,98.27464758399583,98.27464758399583,98.29011499999615,99.28216820899979,99.28216820899979,99.58383999999205,v,1,0.2919002919952618,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,42,2,10,c,1,0.2749874579894822,None,10,2,42,2,,,,,99.59190912499616,,99.58424783399096,99.59190912499616,100.58151020899822,100.58151020899822,100.58151020899822,100.58151020899822,100.5892927919922,101.5829651249951,101.5829651249951,101.86561458399228,c,1,0.2749874579894822,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,43,3,10,z,1,0.9282383329991717,None,10,3,43,3,,,,,101.87338299999828,,101.86598141699506,101.87338299999828,102.85900179199234,102.85900179199234,102.85900179199234,102.85900179199234,102.86646337500133,103.85656062499038,103.85656062499038,104.78883404200315,z,1,0.9282383329991717,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,44,0,11,x,1,0.27681116700114217,None,11,0,44,0,,,,,104.79830779199256,,104.78908116699313,104.79830779199256,105.78120437500183,105.78120437500183,105.78120437500183,105.78120437500183,105.78874887499842,106.78889974999765,106.78889974999765,107.07320462499047,x,1,0.27681116700114217,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,45,1,11,v,1,0.26459583299583755,None,11,1,45,1,,,,,107.08158183399064,,107.07356804198935,107.08158183399064,108.07305829199322,108.07305829199322,108.07305829199322,108.07305829199322,108.07305829199322,109.06518649999634,109.06518649999634,109.33331195899518,v,1,0.26459583299583755,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,46,2,11,c,1,0.26765533299476374,None,11,2,46,2,,,,,109.33811995899305,,109.3337093339942,109.33811995899305,110.33247733399912,110.33247733399912,110.33247733399912,110.33247733399912,110.33920304199273,111.32309279199399,111.32309279199399,111.6003322089964,c,1,0.26765533299476374,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,47,3,11,z,1,0.30818983299832325,None,11,3,47,3,,,,,111.60934687498957,,111.60075295899878,111.60934687498957,112.59238745899347,112.59238745899347,112.59238745899347,112.59238745899347,112.59996683399368,113.59054116699554,113.59054116699554,113.90035933400213,z,1,0.30818983299832325,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,48,0,12,x,1,0.5088044159929268,None,12,0,48,0,,,,,113.90587479199166,,113.90078816699679,113.90587479199166,114.89892420900287,114.89892420900287,114.89892420900287,114.89892420900287,114.89892420900287,115.8908101249981,115.8908101249981,116.40598495899758,x,1,0.5088044159929268,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,49,1,12,v,1,0.24131616699742153,None,12,1,49,1,,,,,116.41457862500101,,116.40632133399777,116.41457862500101,117.39805941699888,117.39805941699888,117.39805941699888,117.39805941699888,117.40569754199532,118.3982998339925,118.3982998339925,118.64062449999619,v,1,0.24131616699742153,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,50,2,12,c,1,0.25619804199959617,None,12,2,50,2,,,,,118.64998016699974,,118.640988500003,118.64998016699974,119.64139316699584,119.64139316699584,119.64139316699584,119.64139316699584,119.64139316699584,120.64032033400144,120.64032033400144,120.90043304199935,c,1,0.25619804199959617,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,51,3,12,z,1,0.26253395799722057,None,12,3,51,3,,,,,120.9093021669978,,120.90084791700065,120.9093021669978,121.8980465420027,121.8980465420027,121.8980465420027,121.8980465420027,121.90483762499935,122.898993625,122.898993625,123.16674583399436,z,1,0.26253395799722057,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,52,0,13,x,1,0.24877758300863206,None,13,0,52,0,,,,,123.17157879199658,,123.1671992920019,123.17157879199658,124.15769662499952,124.15769662499952,124.15769662499952,124.15769662499952,124.16484349999519,125.16568429199106,125.16568429199106,125.41691004199674,x,1,0.24877758300863206,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,53,1,13,v,1,0.26962829199328553,None,13,1,53,1,,,,,125.42538058399805,,125.41733250000107,125.42538058399805,126.41558116699161,126.41558116699161,126.41558116699161,126.41558116699161,126.42297649999091,127.41575533399009,127.41575533399009,127.69062712498999,v,1,0.26962829199328553,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,54,2,13,c,1,0.3960395000030985,None,13,2,54,2,,,,,127.69807912499527,,127.69097920900094,127.69807912499527,128.6902007919998,128.6902007919998,128.6902007919998,128.6902007919998,128.6902007919998,129.6902374170022,129.6902374170022,130.09045733399398,c,1,0.3960395000030985,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,55,3,13,z,1,0.1100996660097735,None,13,3,55,3,,,,,130.09963908400096,,130.09089962499274,130.09963908400096,131.09197179198964,131.09197179198964,131.09197179198964,131.09197179198964,131.09197179198964,132.09119150000333,132.09119150000333,132.20800187499844,z,1,0.1100996660097735,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,56,0,14,x,1,0.34513958300522063,None,14,0,56,0,,,,,132.232580625001,,132.20839720898948,132.232580625001,133.20824933399854,133.20824933399854,133.20824933399854,133.20824933399854,133.22306779200153,134.20701541699236,134.20701541699236,134.5567340419948,x,1,0.34513958300522063,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,57,1,14,v,1,0.36500679099117406,None,14,1,57,1,,,,,134.56457529199542,,134.55704937499831,134.56457529199542,135.5589505419921,135.5589505419921,135.5589505419921,135.5589505419921,135.5589505419921,136.55721120900125,136.55721120900125,136.92319883400341,v,1,0.36500679099117406,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,58,2,14,c,1,0.3731330830050865,None,14,2,58,2,,,,,136.9329698340007,,136.9235440420016,136.9329698340007,137.91465283399157,137.91465283399157,137.91465283399157,137.91465283399157,137.93284287500137,138.92401570899528,138.92401570899528,139.29893129199627,c,1,0.3731330830050865,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,59,3,14,z,1,0.4046733739960473,None,14,3,59,3,,,,,139.3031299169961,,139.2992604589963,139.3031299169961,140.29138154200336,140.29138154200336,140.29138154200336,140.29138154200336,140.29856354199,141.29036470899882,141.29036470899882,141.7005017920019,z,1,0.4046733739960473,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,60,0,15,x,1,0.3600205830007326,None,15,0,60,0,,,,,141.70924783399096,,141.70105108399002,141.70924783399096,142.69923162499617,142.69923162499617,142.69923162499617,142.69923162499617,142.70650979199854,143.69800112499797,143.69800112499797,144.0664039169933,x,1,0.3600205830007326,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
150,v,61,1,15,v,1,0.3094152919948101,None,15,1,61,1,,,,,144.07559629199386,,144.06687149999198,144.07559629199386,145.0575344999961,145.0575344999961,145.0575344999961,145.0575344999961,145.0716526670003,146.05652195899165,146.05652195899165,146.37304525000218,v,1,0.3094152919948101,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
50,c,62,2,15,c,1,0.35925670800497755,None,15,2,62,2,,,,,146.3812760419969,,146.3733811669954,146.3812760419969,147.36467062500014,147.36467062500014,147.36467062500014,147.36467062500014,147.37224425000022,148.36471379199065,148.36471379199065,148.73407970900007,c,1,0.35925670800497755,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-150,z,63,3,15,z,1,0.27612495800713077,None,15,3,63,3,,,,,148.74322166699858,,148.73449516699475,148.74322166699858,149.73145125000156,149.73145125000156,149.73145125000156,149.73145125000156,149.73907920900092,150.73169854198932,150.73169854198932,151.01552129199263,z,1,0.27612495800713077,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
-50,x,64,0,16,x,1,0.3573674579965882,None,16,0,64,0,,,,,151.02355924999574,,151.0159912090021,151.02355924999574,152.00865808399976,152.00865808399976,152.00865808399976,152.00865808399976,152.0160445419897,153.0065310420032,153.0065310420032,153.366112083997,x,1,0.3573674579965882,None,,,,,2,001,2025-10-02_17h33.16.260,motor sequence learning,,2025.1.1,None,2025-10-02 17h33.26.653033 +0530,
