reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
67.0,75.0,119.0,10,0,1,t,0.9108798330125865,None,1,0,10,5,22.33420491599827,,22.324928791000275,22.33420491599827,23.315550458006328,23.315550458006328,23.331447083008243,24.23321620799834,t,0.9108798330125865,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
49.0,60.0,89.0,11,1,1,t,2.0234019570052624,None,1,1,11,4,24.25138329100446,,24.241547290992457,24.25138329100446,25.23193308300688,25.23193308300688,25.248037707991898,27.26071116598905,t,2.0234019570052624,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
27.0,50.0,21.0,12,2,1,l,0.6510572489933111,None,1,2,12,2,27.277561082999455,,27.267538832995342,27.277561082999455,28.257364332996076,28.257364332996076,28.274389041005634,28.91697504100739,l,0.6510572489933111,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
15.0,35.0,13.0,13,3,1,l,1.1776818750076927,None,1,3,13,1,28.93326087499736,,28.92420549999224,28.93326087499736,29.9155969999847,29.9155969999847,29.924753958010115,31.099395625002217,l,1.1776818750076927,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
9.0,18.0,12.0,14,4,1,l,0.6514197500073351,None,1,4,14,8,31.115028583008097,,31.106108749983832,31.115028583008097,32.090867040999,32.090867040999,32.107579708012054,32.750720874988474,l,0.6514197500073351,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
90.0,101.0,190.0,15,5,1,t,0.6724027500022203,None,1,5,15,7,32.76645424999879,,32.757568708009785,32.76645424999879,33.74886054100352,33.74886054100352,33.75770579100936,34.42605037501198,t,0.6724027500022203,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
50.0,69.0,49.0,16,6,1,t,0.7831722499977332,None,1,6,16,9,34.44290412499686,,34.43351904099109,34.44290412499686,35.42406837499584,35.42406837499584,35.44114224999794,36.20969070799765,t,0.7831722499977332,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
11.0,30.0,7.0,17,7,1,l,0.6495240409858525,None,1,7,17,0,36.225592500006314,,36.21610995801166,36.225592500006314,37.2076059159881,37.2076059159881,37.22453999999561,37.8591902909975,l,0.6495240409858525,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
40.0,55.0,62.0,18,8,1,t,0.6493697909754701,None,1,8,18,3,37.87512595800217,,37.865795249992516,37.87512595800217,38.85775220798678,38.85775220798678,38.86548949999269,39.50963345798664,t,0.6493697909754701,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
78.0,80.0,162.0,19,9,1,t,0.6925197079835925,None,1,9,19,6,39.52503741599503,,39.51614074999816,39.52503741599503,40.50764591599,40.50764591599,40.51521870799479,41.20983445798629,t,0.6925197079835925,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
67.0,75.0,119.0,20,0,2,t,0.6866551660059486,None,2,0,20,5,41.225935291004134,,41.21709316599299,41.225935291004134,42.20739745799801,42.20739745799801,42.224447207991034,42.90096612498746,t,0.6866551660059486,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
90.0,101.0,190.0,21,1,2,t,0.6104024160013068,None,2,1,21,7,42.91834708300303,,42.90976654100814,42.91834708300303,43.89858025001013,43.89858025001013,43.91505545799737,44.51625579100801,t,0.6104024160013068,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
11.0,30.0,7.0,22,2,2,l,1.1246035410149489,None,2,2,22,0,44.53206075000344,,44.522844582999824,44.53206075000344,45.526381708012195,45.526381708012195,45.5428447079903,46.66149599998607,l,1.1246035410149489,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
78.0,80.0,162.0,23,3,2,t,0.8831720410089474,None,2,3,23,6,46.67933470799471,,46.66952870800742,46.67933470799471,47.6577564580075,47.6577564580075,47.67514112498611,48.54336241600686,t,0.8831720410089474,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
27.0,50.0,21.0,24,4,2,l,0.8921637079911307,None,2,4,24,2,48.559500500006834,,48.5500586660055,48.559500500006834,49.54078870799276,49.54078870799276,49.557788375008386,50.443820249987766,l,0.8921637079911307,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
49.0,60.0,89.0,25,5,2,t,0.6620049570046831,None,2,5,25,4,50.46157870799652,,50.45192458300153,50.46157870799652,51.440910625009565,51.440910625009565,51.458764457987854,52.10965249998844,t,0.6620049570046831,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
40.0,55.0,62.0,26,6,2,t,0.6408949579927139,None,2,6,26,3,52.12582741599181,,52.11495970800752,52.12582741599181,53.10790112501127,53.10790112501127,53.124461041006725,53.759801457985304,t,0.6408949579927139,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
15.0,35.0,13.0,27,7,2,l,0.7970728740037885,None,2,7,27,1,53.7774939580122,,53.76718612498371,53.7774939580122,54.757643541001016,54.757643541001016,54.775141082995106,55.577699707995635,l,0.7970728740037885,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
9.0,18.0,12.0,28,8,2,l,0.51697383201099,None,2,8,28,8,55.59439183300128,,55.58493054099381,55.59439183300128,56.5747116249986,56.5747116249986,56.591167415987,57.09457016599481,l,0.51697383201099,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
50.0,69.0,49.0,29,9,2,l,1.6527017909975257,None,2,9,29,9,57.11353466598666,,57.10199041600572,57.11353466598666,58.09101995799574,58.09101995799574,58.107711666001705,59.749472458002856,l,1.6527017909975257,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
27.0,50.0,21.0,30,0,3,l,0.5978224159916863,None,3,0,30,2,59.766436832986074,,59.7580466659856,59.766436832986074,60.74091416600277,60.74091416600277,60.765518625004916,61.34303670798545,l,0.5978224159916863,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
11.0,30.0,7.0,31,1,3,l,0.5737134570081253,None,3,1,31,0,61.35913791600615,,61.34969279100187,61.35913791600615,62.34091475000605,62.34091475000605,62.35788679099642,62.917043082998134,l,0.5737134570081253,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
9.0,18.0,12.0,32,2,3,l,0.516535291011678,None,3,2,32,8,62.93238124999334,,62.923783125006594,62.93238124999334,63.91513270800351,63.91513270800351,63.92460979099269,64.43400808298611,l,0.516535291011678,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
67.0,75.0,119.0,33,3,3,t,0.6057576659950428,None,3,3,33,5,64.44981770799495,,64.44095079100225,64.44981770799495,65.43283066598815,65.43283066598815,65.44138362500235,66.04325791599695,t,0.6057576659950428,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
90.0,101.0,190.0,34,4,3,t,0.4332247910206206,None,3,4,34,7,66.05969012499554,,66.05029883299721,66.05969012499554,67.04129616598948,67.04129616598948,67.05779074999737,67.47864866600139,t,0.4332247910206206,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
15.0,35.0,13.0,35,5,3,l,0.8939355830079876,None,3,5,35,1,67.48879841598682,,67.48267104101251,67.48879841598682,68.47557358301128,68.47557358301128,68.4827000410005,69.37633683299646,l,0.8939355830079876,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
50.0,69.0,49.0,36,6,3,t,0.7893005820224062,None,3,6,36,9,69.392241249996,,69.38275966601213,69.392241249996,70.37420112499967,70.37420112499967,70.39123370801099,71.16571620799368,t,0.7893005820224062,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
78.0,80.0,162.0,37,7,3,t,0.7098869580077007,None,3,7,37,6,71.17886733298656,,71.17175104099442,71.17886733298656,72.1576125829888,72.1576125829888,72.17485658300575,72.87705466599436,t,0.7098869580077007,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
40.0,55.0,62.0,38,8,3,t,0.87098745800904,None,3,8,38,3,72.89344574999996,,72.88398074998986,72.89344574999996,73.87439258300583,73.87439258300583,73.89107149999472,74.74913512499188,t,0.87098745800904,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
49.0,60.0,89.0,39,9,3,t,0.6273886249982752,None,3,9,39,4,74.76481554098427,,74.75564945800579,74.76481554098427,75.74096558301244,75.74096558301244,75.75801841600332,76.37609124998562,t,0.6273886249982752,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
11.0,30.0,7.0,40,0,4,l,0.5810905830003321,None,4,0,40,0,76.39259545798996,,76.38387483300176,76.39259545798996,77.37518341600662,77.37518341600662,77.38411016599275,77.96001916599926,l,0.5810905830003321,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
15.0,35.0,13.0,41,1,4,l,0.4097031240235083,None,4,1,41,1,77.97671937500127,,77.96703545798664,77.97671937500127,78.95765541598666,78.95765541598666,78.97466745800921,79.37705341598485,l,0.4097031240235083,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
49.0,60.0,89.0,42,2,4,t,0.6020199159975164,None,4,2,42,4,79.39127237501089,,79.38355937501183,79.39127237501089,80.37425254099071,80.37425254099071,80.38149420800619,80.9841735830123,t,0.6020199159975164,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
27.0,50.0,21.0,43,3,4,l,0.7111563740181737,None,4,3,43,2,81.00001454100129,,80.99135008300073,81.00001454100129,81.98298400000203,81.98298400000203,81.99222162499791,82.69975804100977,l,0.7111563740181737,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
9.0,18.0,12.0,44,4,4,l,0.7305371660040691,None,4,4,44,8,82.71507400000701,,82.70623341598548,82.71507400000701,83.69867091599735,83.69867091599735,83.70787516600103,84.43313625000883,l,0.7305371660040691,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
78.0,80.0,162.0,45,5,4,t,0.6488985000178218,None,4,5,45,6,84.44980329100508,,84.44173525000224,84.44980329100508,85.43222266598605,85.43222266598605,85.44112129099085,86.08288116598851,t,0.6488985000178218,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
50.0,69.0,49.0,46,6,4,t,0.7032583330001216,None,4,6,46,9,86.09853583300719,,86.08971158298664,86.09853583300719,87.08172554100747,87.08172554100747,87.09122574998764,87.79330354099511,t,0.7032583330001216,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
40.0,55.0,62.0,47,7,4,t,0.4879954160132911,None,4,7,47,3,87.80801533299382,,87.79991633299505,87.80801533299382,88.79105208299006,88.79105208299006,88.79857054099557,89.28366058299434,t,0.4879954160132911,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
90.0,101.0,190.0,48,8,4,t,0.6739105820015538,None,4,8,48,7,89.30030683299992,,89.29142116600997,89.30030683299992,90.28207895800006,90.28207895800006,90.29779120799503,90.96028145798482,t,0.6739105820015538,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
67.0,75.0,119.0,49,9,4,t,1.5181369570200332,None,4,9,49,5,90.97672879099264,,90.9672810829943,90.97672879099264,91.95775333300116,91.95775333300116,91.97446316599962,93.48339012500946,t,1.5181369570200332,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
78.0,80.0,162.0,50,0,5,t,4.050761833001161,None,5,0,50,6,93.49878237501252,,93.49101712499396,93.49878237501252,94.48230441598571,94.48230441598571,94.49154887499753,98.54383658300503,t,4.050761833001161,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
40.0,55.0,62.0,51,1,5,t,1.2085356660245452,None,5,1,51,3,98.55977954098489,,98.55081970800529,98.55977954098489,99.54209683299996,99.54209683299996,99.5579064580088,100.75997708298382,t,1.2085356660245452,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
67.0,75.0,119.0,52,2,5,t,1.018937790999189,None,5,2,52,5,100.7744858750084,,100.76668295799755,100.7744858750084,101.75767841600464,101.75767841600464,101.76458837499376,102.78336991599645,t,1.018937790999189,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
90.0,101.0,190.0,53,3,5,t,1.3570718330156524,None,5,3,53,7,102.79691487498349,,102.7899912080029,102.79691487498349,103.78249325000797,103.78249325000797,103.79138512499048,105.14364187500905,t,1.3570718330156524,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
49.0,60.0,89.0,54,4,5,t,0.5179312499822117,None,5,4,54,4,105.15969495801255,,105.15079408299061,105.15969495801255,106.14146433299175,106.14146433299175,106.1581625000108,106.66666370799066,t,0.5179312499822117,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
9.0,18.0,12.0,55,5,5,l,0.515565040986985,None,5,5,55,8,106.68302774999756,,106.67451995800366,106.68302774999756,107.6578626660048,107.6578626660048,107.67462050000904,108.17633349998505,l,0.515565040986985,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
27.0,50.0,21.0,56,6,5,l,0.5257324989943299,None,5,6,56,2,108.19135220799944,,108.18278370800545,108.19135220799944,109.1746289159928,109.1746289159928,109.18186070799129,109.70936183299636,l,0.5257324989943299,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
15.0,35.0,13.0,57,7,5,l,0.6398090820002835,None,5,7,57,1,109.72564308298752,,109.71614025000599,109.72564308298752,110.70764133299235,110.70764133299235,110.72459458300727,111.35008425000706,l,0.6398090820002835,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
50.0,69.0,49.0,58,8,5,l,0.5560611659893766,None,5,8,58,9,111.36554858300951,,111.35682637500577,111.36554858300951,112.34928699999,112.34928699999,112.35795858298661,112.90969079098431,l,0.5560611659893766,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
11.0,30.0,7.0,59,9,5,l,0.7295584160019644,None,5,9,59,0,112.92537387501216,,112.9162714999984,112.92537387501216,113.9078493329871,113.9078493329871,113.91472804101068,114.64335208298871,l,0.7295584160019644,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
27.0,50.0,21.0,60,0,6,l,0.6230958740052301,None,6,0,60,2,114.66112187498948,,114.65247204099433,114.66112187498948,115.64116404100787,115.64116404100787,115.65830629100674,116.26671254099347,l,0.6230958740052301,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
49.0,60.0,89.0,61,1,6,t,0.5433164160058368,None,6,1,61,4,116.28226654100581,,116.27308700000867,116.28226654100581,117.26586454099743,117.26586454099743,117.27457425001194,117.81649791600648,t,0.5433164160058368,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
15.0,35.0,13.0,62,2,6,l,0.8567407079972327,None,6,2,62,1,117.83098904098733,,117.82323283300502,117.83098904098733,118.81552725000074,118.81552725000074,118.82463641598588,119.67666020800243,l,0.8567407079972327,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
78.0,80.0,162.0,63,3,6,t,0.8402149159810506,None,6,3,63,6,119.6927552910056,,119.68373200000497,119.6927552910056,120.67493037501117,120.67493037501117,120.6915058750019,121.51777208299609,t,0.8402149159810506,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
40.0,55.0,62.0,64,4,6,t,0.5178656250063796,None,6,4,64,3,121.53334125000401,,121.52462358298362,121.53334125000401,122.51621662499383,122.51621662499383,122.52479412499815,123.04329537498415,t,0.5178656250063796,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
50.0,69.0,49.0,65,5,6,t,0.5949761249939911,None,6,5,65,9,123.0603321660019,,123.0513491659949,123.0603321660019,124.04209008300677,124.04209008300677,124.05805699998746,124.64316308300477,t,0.5949761249939911,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
11.0,30.0,7.0,66,6,6,l,0.4879131240013521,None,6,6,66,0,124.65821758299717,,124.6496073330054,124.65821758299717,125.64115470799152,125.64115470799152,125.64876466599526,126.1334115829959,l,0.4879131240013521,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
67.0,75.0,119.0,67,7,6,t,0.7592104159994051,None,6,7,67,5,126.14975499999127,,126.14082374999998,126.14975499999127,127.13282525000977,127.13282525000977,127.14146466599777,127.89954483299516,t,0.7592104159994051,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
9.0,18.0,12.0,68,8,6,l,0.557812915998511,None,6,8,68,8,127.91465104100644,,127.90620308299549,127.91465104100644,128.8911841659865,128.8911841659865,128.90802087500924,129.46008520800387,l,0.557812915998511,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
90.0,101.0,190.0,69,9,6,t,0.5397467490111012,None,6,9,69,7,129.47600620798767,,129.46709395799553,129.47600620798767,130.4582736250013,130.4582736250013,130.47488033300033,130.99992633299553,t,0.5397467490111012,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
67.0,75.0,119.0,70,0,7,t,0.4904335409810301,None,7,0,70,5,131.01501083298353,,131.00749854100286,131.01501083298353,131.99147362500662,131.99147362500662,132.00815283300471,132.4839118749951,t,0.4904335409810301,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
78.0,80.0,162.0,71,1,7,t,0.4814121660019737,None,7,1,71,6,132.49926300000516,,132.49042033299338,132.49926300000516,133.48243966599694,133.48243966599694,133.49162287500803,133.96788424998522,t,0.4814121660019737,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
9.0,18.0,12.0,72,2,7,l,0.5320520829991437,None,7,2,72,8,133.9838862500037,,133.97502116599935,133.9838862500037,134.96579079100047,134.96579079100047,134.9816956249997,135.50019683298888,l,0.5320520829991437,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
50.0,69.0,49.0,73,3,7,l,0.6299207910196856,None,7,3,73,9,135.51548887501121,,135.50669095799094,135.51548887501121,136.4989900829969,136.4989900829969,136.50812704098644,137.13353595801163,l,0.6299207910196856,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
27.0,50.0,21.0,74,4,7,l,0.498408790997928,None,7,4,74,2,137.14898399999947,,137.1401263329899,137.14898399999947,138.1323832909984,138.1323832909984,138.1414789579867,138.6330219579977,l,0.498408790997928,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
40.0,55.0,62.0,75,5,7,t,0.7019760409893934,None,7,5,75,3,138.64948154101148,,138.64138975000242,138.64948154101148,139.63274420800735,139.63274420800735,139.64153487500153,140.3436871659942,t,0.7019760409893934,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
90.0,101.0,190.0,76,6,7,t,0.763929957000073,None,7,6,76,7,140.35792004098766,,140.35042112501105,140.35792004098766,141.34179483298794,141.34179483298794,141.34868975001154,142.1098826249945,t,0.763929957000073,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
15.0,35.0,13.0,77,7,7,l,1.000555873994017,None,7,7,77,1,142.12565866598743,,142.11653362499783,142.12565866598743,143.10811612498946,143.10811612498946,143.11531366599957,144.1172242909961,l,1.000555873994017,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
11.0,30.0,7.0,78,8,7,l,0.6225559579906985,None,7,8,78,0,144.13254133300507,,144.12387370798388,144.13254133300507,145.11615937500028,145.11615937500028,145.124767915986,145.76065433298936,l,0.6225559579906985,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
49.0,60.0,89.0,79,9,7,t,0.7036992910143454,None,7,9,79,4,145.77574449998792,,145.767103916005,145.77574449998792,146.75795500000822,146.75795500000822,146.7747712499986,147.46735766599886,t,0.7036992910143454,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
49.0,60.0,89.0,80,0,8,t,0.7376214990217704,None,8,0,80,4,147.49283916599234,,147.46764687501127,147.49283916599234,148.4659932909999,148.4659932909999,148.49142524998751,149.21016091600177,t,0.7376214990217704,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
40.0,55.0,62.0,81,1,8,t,0.7196753320167772,None,8,1,81,3,149.22592104101204,,149.21707824998884,149.22592104101204,150.20784012498916,150.20784012498916,150.2248162080068,150.93308241598425,t,0.7196753320167772,None,004,001,2025-11-06_14h47.41.964,delayed discounting,,2025.1.1,None,2025-11-06 14h47.50.753267 +0530,
