reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
49.0,60.0,89.0,24,4,2,l,2.975301831989782,None,2,4,24,4,68.89534587497474,,68.88644433399895,68.89534587497474,69.87749562499812,69.87749562499812,69.89423970898497,72.86356874997728,l,2.975301831989782,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
90.0,101.0,190.0,25,5,2,t,2.9799419999762904,None,2,5,25,7,72.88165512497653,,72.87166429197532,72.88165512497653,73.86085520897177,73.86085520897177,73.87755920898053,76.84646920897649,t,2.9799419999762904,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
11.0,30.0,7.0,26,6,2,l,1.1373063740029465,None,2,6,26,0,76.86362112499774,,76.85352191698621,76.86362112499774,77.83644033398014,77.83644033398014,77.87913345897687,78.97940804198151,l,1.1373063740029465,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
15.0,35.0,13.0,27,7,2,l,1.0609832069894765,None,2,7,27,1,78.99581237498205,,78.98648670897819,78.99581237498205,79.97759287498775,79.97759287498775,79.99454179199529,81.04664445898379,l,1.0609832069894765,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
40.0,55.0,62.0,28,8,2,t,1.3191352080029901,None,2,8,28,3,81.06464574998245,,81.05500475000008,81.06464574998245,82.04433820897248,82.04433820897248,82.06085208398872,83.36972879199311,t,1.3191352080029901,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
9.0,18.0,12.0,29,9,2,l,2.445128499006387,None,2,9,29,8,83.38539062498603,,83.37660866699298,83.38539062498603,84.36839541699737,84.36839541699737,84.37770241699764,86.81980379199376,l,2.445128499006387,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
90.0,101.0,190.0,30,0,3,t,0.7873848740127869,None,3,0,30,7,86.83616962499218,,86.8271109169873,86.83616962499218,87.81908904199372,87.81908904199372,87.82845745899249,88.61326804198325,t,0.7873848740127869,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
11.0,30.0,7.0,31,1,3,l,0.5535922069975641,None,3,1,31,0,88.62990083399927,,88.62030420897645,88.62990083399927,89.61088270897744,89.61088270897744,89.62769554197439,90.16993454197655,l,0.5535922069975641,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
9.0,18.0,12.0,32,2,3,l,3.825036166002974,None,3,2,32,8,90.18514312498155,,90.1766523749975,90.18514312498155,91.16845970897703,91.16845970897703,91.17818495898973,94.99625341698993,l,3.825036166002974,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
49.0,60.0,89.0,33,3,3,l,4.909474165993743,None,3,3,33,4,95.01254466699902,,95.00391174998367,95.01254466699902,95.99406929197721,95.99406929197721,96.01185908398475,100.91322441698867,l,4.909474165993743,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
40.0,55.0,62.0,34,4,3,l,1.4572117069910746,None,3,4,34,3,100.93082629199489,,100.92055662497296,100.93082629199489,101.9107845419785,101.9107845419785,101.92776254197815,103.37018566697952,l,1.4572117069910746,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
78.0,80.0,162.0,35,5,3,t,1.7493692489806563,None,3,5,35,6,103.3858253749786,,103.37636974998168,103.3858253749786,104.36867849997361,104.36867849997361,104.37773179198848,106.13003220898099,t,1.7493692489806563,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
15.0,35.0,13.0,36,6,3,l,1.8193482909991872,None,3,6,36,1,106.14595704199746,,106.13701362497522,106.14595704199746,107.12768258398864,107.12768258398864,107.14461283397395,108.95316891698167,l,1.8193482909991872,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
67.0,75.0,119.0,37,7,3,t,3.5731368330016267,None,3,7,37,5,108.9685112919833,,108.96003095898777,108.9685112919833,109.9449069169932,109.9449069169932,109.9617791249766,113.53007816697937,t,3.5731368330016267,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
27.0,50.0,21.0,38,8,3,l,1.3937696659995709,None,3,8,38,2,113.54718145899824,,113.53831287499634,113.54718145899824,114.52783124998678,114.52783124998678,114.54446833397378,115.92982470899005,l,1.3937696659995709,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
50.0,69.0,49.0,39,9,3,l,2.884486958006164,None,3,9,39,9,115.9624180419778,,115.93618116699508,115.9624180419778,116.92798537499039,116.92798537499039,116.95173079197411,119.81996116699884,l,2.884486958006164,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
27.0,50.0,21.0,40,0,4,l,2.5398333740013186,None,4,0,40,2,119.83589979200042,,119.8267573339981,119.83589979200042,120.81862445897423,120.81862445897423,120.82792220899137,123.36327499998151,l,2.5398333740013186,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
78.0,80.0,162.0,41,1,4,t,1.2878468319831882,None,4,1,41,6,123.37991270897328,,123.37022220899235,123.37991270897328,124.3614850419981,124.3614850419981,124.37796945899026,125.65409179197741,t,1.2878468319831882,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
