delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000.0,exp,102,6,8,space,0.3879677910008468,None,200,1,[1.491530083003454],[1.491534499975387],8,6,102,4,509.04657545901136,,509.03853100002743,509.04657545901136,510.03754162503174,510.03754162503174,510.03754162503174,510.43199616705533,space,0.3879677910008468,None,510.4335352500202,510.8371392507145,511.14661150000757,511.1253484589979,511.1274912090157,511.14661150000757,511.14661150000757,511.14661150000757,512.6385698340018,200,1,[1.491530083003454],[1.491534499975387],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,103,7,8,space,0.5807966240099631,None,100,1,[1.351146666042041],[1.351150791044347],8,7,103,9,512.6459790000226,,512.6387818750227,512.6459790000226,513.6356071670307,513.6356071670307,513.6356071670307,514.2238367090467,space,0.5807966240099631,None,514.2258525840007,514.3301152506649,514.6382802920416,514.6178683750331,514.6200892920024,514.6382802920416,514.6382802920416,514.6382802920416,515.98983145901,100,1,[1.351146666042041],[1.351150791044347],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,400.0,unexp,104,8,8,space,0.3057712080189958,None,500,1,[1.9418366250465624],[1.9418416670523584],8,8,104,2,516.0138852090458,,515.9900085420231,516.0138852090458,516.9874515000265,516.9874515000265,517.0036990420194,517.2984578340547,space,0.3057712080189958,None,517.3005038750125,518.003919708721,518.3131289590383,518.2919007920427,518.2939683340373,518.3131289590383,518.3131289590383,518.3131289590383,520.2553487090045,500,1,[1.9418366250465624],[1.9418416670523584],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,105,9,8,space,0.372292956977617,None,700,1,[2.957433417032007],[2.9574385420419276],8,9,105,8,520.2797470000223,,520.2555482500466,520.2797470000223,521.2540104590007,521.2540104590007,521.2704242920154,521.6319953339989,space,0.372292956977617,None,521.6334328750381,522.3371891257159,522.6472838339978,522.6250940420432,522.6269947920227,522.6472838339978,522.6472838339978,522.6472838339978,525.6051338340039,700,1,[2.957433417032007],[2.9574385420419276],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,106,10,8,space,0.3119685410056263,None,200,1,[1.2995191660011187],[1.2995239160372876],8,10,106,3,525.6124864169979,,525.6053343750536,525.6124864169979,526.6041348750005,526.6041348750005,526.6041348750005,526.9217110419995,space,0.3119685410056263,None,526.9230289170519,527.0311234587027,527.3386512090219,527.3188488340238,527.3208395420224,527.3386512090219,527.3386512090219,527.3386512090219,528.6385801249999,200,1,[1.2995191660011187],[1.2995239160372876],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,107,11,8,space,0.6820406659971923,None,400,1,[1.433360667026136],[1.4333650839980692],8,11,107,5,528.6464008340263,,528.638776250009,528.6464008340263,529.6368922920083,529.6368922920083,529.6368922920083,530.322384625033,space,0.6820406659971923,None,530.3236313340021,531.0299614587022,531.3378805420361,531.3176357090124,531.3198120419984,531.3378805420361,531.3378805420361,531.3378805420361,532.7716225420008,400,1,[1.433360667026136],[1.4333650839980692],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,400.0,unexp,108,0,9,space,0.7408439990249462,None,800,1,[2.3775207920116372],[2.3775248330202885],9,0,108,0,532.779587459052,,532.7718286670279,532.779587459052,533.7639684170135,533.7639684170135,533.7715159590007,534.514815542032,space,0.7408439990249462,None,534.5165490420186,534.6191570006815,534.9271407090127,534.9082538750372,534.9099424169981,534.9271407090127,534.9271407090127,534.9271407090127,537.3050432090531,800,1,[2.3775207920116372],[2.3775248330202885],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,109,1,9,space,0.8750952910049818,None,200,1,[1.8946548329549842],[1.894659249985125],9,1,109,6,537.3128274170449,,537.3052499170299,537.3128274170449,538.2966755840462,538.2966755840462,538.3039635000168,539.1821926670382,space,0.8750952910049818,None,539.184448459011,539.2875725007073,539.594500584004,539.5748997090268,539.5766709170421,539.594500584004,539.594500584004,539.594500584004,541.4895202920306,200,1,[1.8946548329549842],[1.894659249985125],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,110,2,9,space,0.9034859160310589,None,400,1,[2.1966550829820335],[2.1966599579900503],9,2,110,11,541.5138254589983,,541.489712959039,541.5138254589983,542.4822778340313,542.4822778340313,542.5036557500134,543.3894498340087,space,0.9034859160310589,None,543.3916244590073,544.0967842086723,544.4081448750221,544.3861534590251,544.3886799590546,544.4081448750221,544.4081448750221,544.4081448750221,546.6051986670354,400,1,[2.1966550829820335],[2.1966599579900503],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,111,3,9,space,0.9610197489964776,None,800,1,[2.526139958004933],[2.5261439160094596],9,3,111,5,546.6130364590208,,546.6054000420263,546.6130364590208,547.6146206670091,547.6146206670091,547.6316633750102,548.5832461670507,space,0.9610197489964776,None,548.5847732920083,549.2882664586689,549.5952387920115,549.5749405000242,549.5765699589974,549.5952387920115,549.5952387920115,549.5952387920115,552.1217822090257,800,1,[2.526139958004933],[2.5261439160094596],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,112,4,9,space,0.5150161240017042,None,100,1,[2.778265916975215],[2.7782700829557143],9,4,112,9,552.1297441670322,,552.1219648340484,552.1297441670322,553.1208653750364,553.1208653750364,553.1208653750364,553.6391338340472,space,0.5150161240017042,None,553.6407601250103,553.747902250678,554.0604955420131,554.0411341250292,554.0427522920072,554.0604955420131,554.0604955420131,554.0604955420131,556.8391582920449,100,1,[2.778265916975215],[2.7782700829557143],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,113,5,9,space,0.5013795410050079,None,800,1,[1.9257799169863574],[1.925783958984539],9,5,113,8,556.8633938340354,,556.8393368750112,556.8633938340354,557.8378607920022,557.8378607920022,557.8539602920064,558.3485191670479,space,0.5013795410050079,None,558.3498304170207,559.0538642507202,559.3629553340143,559.3415073750075,559.3435364590259,559.3629553340143,559.3629553340143,559.3629553340143,561.2891235840507,800,1,[1.9257799169863574],[1.925783958984539],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,400.0,unexp,114,6,9,space,0.4090049160295166,None,400,1,[3.6268867919570766],[3.626890874991659],9,6,114,2,561.3132605420542,,561.2893185420544,561.3132605420542,562.2882890000474,562.2882890000474,562.3040275420062,562.7052928750054,space,0.4090049160295166,None,562.7066081670346,563.4135797916717,563.7212996670278,563.7015265840455,563.703321375011,563.7212996670278,563.7212996670278,563.7212996670278,567.3485560840345,400,1,[3.6268867919570766],[3.626890874991659],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,115,7,9,space,0.6632202909677289,None,400,1,[1.4763706250232644],[1.4763754999730736],9,7,115,4,567.3526830840274,,567.3487485840451,567.3526830840274,568.364943209046,568.364943209046,568.364943209046,569.0336114170495,space,0.6632202909677289,None,569.0352777920198,569.4374524166963,569.7456210840028,569.725275667035,569.7269046670408,569.7456210840028,569.7456210840028,569.7456210840028,571.2223870840389,400,1,[1.4763706250232644],[1.4763754999730736],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,400.0,unexp,116,8,9,space,2.4601308749988675,None,300,1,[1.995958208979573],[1.9959625839837827],9,8,116,1,571.2465811250149,,571.222585917043,571.2465811250149,572.2218102500192,572.2218102500192,572.2378222090192,574.6944013340399,space,2.4601308749988675,None,574.6971133750048,575.0977564167154,575.4093637500191,575.385669292009,575.38780408405,575.4093637500191,575.4093637500191,575.4093637500191,577.4057350420044,300,1,[1.995958208979573],[1.9959625839837827],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,117,9,9,space,1.6522928740014322,None,400,1,[4.208500084001571],[4.208504209003877],9,9,117,3,577.429955833999,,577.4059799590032,577.429955833999,578.4046151670045,578.4046151670045,578.4203157920274,580.0655296670157,space,1.6522928740014322,None,580.0670887920423,580.1693928336647,580.4804525840445,580.4591076670331,580.4611635000329,580.4804525840445,580.4804525840445,580.4804525840445,584.6893620840274,400,1,[4.208500084001571],[4.208504209003877],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,118,10,9,space,0.7082769160042517,None,200,1,[1.3280882089748047],[1.3280922920093872],9,10,118,10,584.7134876250057,,584.6896343750414,584.7134876250057,585.6874896670342,585.6874896670342,585.7035246250452,586.3993283750024,space,0.7082769160042517,None,586.4012030420126,586.8036790416847,587.1104255420505,587.0913722920232,587.0932637500227,587.1104255420505,587.1104255420505,587.1104255420505,588.4389194170362,200,1,[1.3280882089748047],[1.3280922920093872],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,119,11,9,space,0.9315918329521082,None,400,1,[2.2992915000068024],[2.299295875011012],9,11,119,7,588.4465176250087,,588.4391272500507,588.4465176250087,589.4370470420108,589.4370470420108,589.4370470420108,590.37282400002,space,0.9315918329521082,None,590.3746470420156,590.7818199166834,591.0887132090284,591.0691570840427,591.0705817500129,591.0887132090284,591.0887132090284,591.0887132090284,593.3883999170503,400,1,[2.2992915000068024],[2.299295875011012],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,400.0,unexp,120,0,10,space,0.4859563329955563,None,100,1,[1.8091615420416929],[1.8091657920158468],10,0,120,0,593.396304834052,,593.3886062090169,593.396304834052,594.3984400840127,594.3984400840127,594.4150015000487,594.8901967090205,space,0.4859563329955563,None,594.8914270840469,594.9971072917144,595.3050509590539,595.2845607500058,595.2868097090395,595.3050509590539,595.3050509590539,595.3050509590539,597.1145965000032,100,1,[1.8091615420416929],[1.8091657920158468],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,400.0,unexp,121,1,10,space,0.604580375016667,None,800,1,[2.3923946249997243],[2.392399124975782],10,1,121,2,597.1183711670456,,597.1147704590112,597.1183711670456,598.1048045000061,598.1048045000061,598.1141080000089,598.7154615840409,space,0.604580375016667,None,598.7168859590311,599.4208037086685,599.7297113340464,599.7088858750067,599.7106544170529,599.7297113340464,599.7297113340464,599.7297113340464,602.1225140420138,800,1,[2.3923946249997243],[2.392399124975782],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,122,2,10,space,0.6111065410077572,None,600,1,[3.5321337089990266],[3.5321378340013325],10,2,122,5,602.1298146250192,,602.1227104170248,602.1298146250192,603.1211849590181,603.1211849590181,603.1211849590181,603.7391065420234,space,0.6111065410077572,None,603.7406237920513,604.4471373336894,604.7561696670018,604.7361691250117,604.7383373340126,604.7561696670018,604.7561696670018,604.7561696670018,608.2886907090433,600,1,[3.5321337089990266],[3.5321378340013325],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,123,3,10,space,2.5929508329718374,None,100,1,[1.5666705000330694],[1.566675208043307],10,3,123,6,608.296184750041,,608.2888875839999,608.296184750041,609.2880960840266,609.2880960840266,609.2880960840266,611.8890917090466,space,2.5929508329718374,None,611.8903515840066,611.9971351666647,612.304852375004,612.2849556670408,612.2871323340223,612.304852375004,612.304852375004,612.304852375004,613.8719226670219,100,1,[1.5666705000330694],[1.566675208043307],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,124,4,10,space,0.7954748739721254,None,800,1,[1.075026708014775],[1.0750307910493575],10,4,124,8,613.8798065000447,,613.8721012500464,613.8798065000447,614.8635363340145,614.8635363340145,614.8707213750458,615.6657986250357,space,0.7954748739721254,None,615.6672222920461,616.3707904166697,616.6796624590061,616.6583929590415,616.6604609170463,616.6796624590061,616.6796624590061,616.6796624590061,617.75506962504,800,1,[1.075026708014775],[1.0750307910493575],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,125,5,10,space,1.1771849570213817,None,700,1,[2.7335487089585513],[2.7335527499672025],10,5,125,11,617.7630045000114,,617.7552595840534,617.7630045000114,618.7477791249985,618.7477791249985,618.7543588750414,619.9322177499998,space,1.1771849570213817,None,619.9337938340032,620.6368862086713,620.9549632920534,620.9358972090413,620.9376705840114,620.9549632920534,620.9549632920534,620.9549632920534,623.6889163750457,700,1,[2.7335487089585513],[2.7335527499672025],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,126,6,10,space,1.9134790829848498,None,300,1,[1.3156985000241548],[1.3157026250264607],10,6,126,9,623.6963609590312,,623.6890999170137,623.6963609590312,624.6803767090314,624.6803767090314,624.688056709012,626.5995875420049,space,1.9134790829848498,None,626.6016826250125,626.7148155007201,627.0227110840497,627.0022024590289,627.0043899170123,627.0227110840497,627.0227110840497,627.0227110840497,628.3387840000214,300,1,[1.3156985000241548],[1.3157026250264607],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,127,7,10,space,1.2540077489684336,None,100,1,[1.6838044170290232],[1.6838085839990526],10,7,127,3,628.3466834170395,,628.3389681249973,628.3466834170395,629.337716375012,629.337716375012,629.337716375012,630.5980936670094,space,1.2540077489684336,None,630.599706500012,630.6981751666792,631.0047918750206,630.9853036670247,630.9867884590058,631.0047918750206,631.0047918750206,631.0047918750206,632.689030834008,100,1,[1.6838044170290232],[1.6838085839990526],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,128,8,10,space,0.7331480830325745,None,100,1,[2.176797082996927],[2.176801207999233],10,8,128,10,632.7133065420203,,632.6892122090212,632.7133065420203,633.6815063750255,633.6815063750255,633.7041492920252,634.4217472090386,space,0.7331480830325745,None,634.4231289590243,634.8210152086724,635.1281321670394,635.1082325840252,635.1098526249989,635.1281321670394,635.1281321670394,635.1281321670394,637.3053043750115,100,1,[2.176797082996927],[2.176801207999233],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,129,9,10,space,1.095572040998377,None,400,1,[1.958314374962356],[1.958319165976718],10,9,129,7,637.3131479590083,,637.3054899999988,637.3131479590083,638.303890750045,638.303890750045,638.303890750045,639.4062667500111,space,1.095572040998377,None,639.4077702920185,639.8151898336985,640.1297936250339,640.1094826250337,640.111609625048,640.1297936250339,640.1297936250339,640.1297936250339,642.0885055420222,400,1,[1.958314374962356],[1.958319165976718],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
