thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
60,0,60,[np.float64(0.16666666666666666)],[np.float64(0.11333333333333333)],[1],[0],[0],[0.9837080829893239],['target'],60,0,60,0,65.42065058401204,,10,65.411976125004,65.42065058401204,65.42065058401204,0.01687170800869353,66.39573233400006,[np.float64(0.16666666666666666)],[np.float64(0.11333333333333333)],[1],[0],[0],[0.9837080829893239],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
61,0,61,[np.float64(0.025)],[np.float64(0.24166666666666667)],[1],[0],[0],[0.6491928749892395],[None],61,0,61,0,66.42199100001017,,10,66.41303483401134,66.42199100001017,66.42199100001017,0.017157209003926255,67.06226908401004,[np.float64(0.025)],[np.float64(0.24166666666666667)],[1],[0],[0],[0.6491928749892395],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
62,0,62,[np.float64(-0.11166666666666666)],[np.float64(-0.265)],[1],[0],[0],[1.1494129579950823],['target'],62,0,62,0,67.08806337500573,,10,67.07946354200249,67.08806337500573,67.08806337500573,0.0170506669965107,68.22891458400409,[np.float64(-0.11166666666666666)],[np.float64(-0.265)],[1],[0],[0],[1.1494129579950823],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
63,0,63,[np.float64(-0.02)],[np.float64(0.3)],[1],[0],[0],[1.0571250000066357],['target'],63,0,63,0,68.24425416700251,,5,68.23796133400174,68.24425416700251,68.24425416700251,0.00889870799437631,69.29513341700658,[np.float64(-0.02)],[np.float64(0.3)],[1],[0],[0],[1.0571250000066357],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
64,0,64,[np.float64(-0.07)],[np.float64(-0.115)],[1],[0],[0],[0.9328261249902425],['target'],64,0,64,0,69.32137554200017,,10,69.31240208400413,69.32137554200017,69.32137554200017,0.017145290999906138,70.24527079200197,[np.float64(-0.07)],[np.float64(-0.115)],[1],[0],[0],[0.9328261249902425],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
65,0,65,[np.float64(0.20333333333333334)],[np.float64(0.34833333333333333)],[1],[0],[0],[0.9333769590011798],['target'],65,0,65,0,70.27161991700996,,10,70.26252925000153,70.27161991700996,70.27161991700996,0.017118999996455386,71.19595129200025,[np.float64(0.20333333333333334)],[np.float64(0.34833333333333333)],[1],[0],[0],[0.9333769590011798],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
66,0,66,[np.float64(0.3466666666666667)],[np.float64(-0.425)],[1],[0],[0],[1.2825361669965787],[None],66,0,66,0,71.22223041699908,,10,71.21327849999943,71.22223041699908,71.22223041699908,0.017184750002343208,72.49585133400979,[np.float64(0.3466666666666667)],[np.float64(-0.425)],[1],[0],[0],[1.2825361669965787],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
67,0,67,[np.float64(0.16333333333333333)],[np.float64(0.22833333333333333)],[1],[0],[0],[0.9564702909992775],['target'],67,0,67,0,72.51154962500732,,5,72.50518441700842,72.51154962500732,72.51154962500732,0.009186583003611304,73.46169595900574,[np.float64(0.16333333333333333)],[np.float64(0.22833333333333333)],[1],[0],[0],[0.9564702909992775],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
68,0,68,[np.float64(0.15333333333333332)],[np.float64(0.39666666666666667)],[1],[0],[0],[1.0491277919936692],['target'],68,0,68,0,73.48713704200054,,10,73.47855712501041,73.48713704200054,73.48713704200054,0.016745542001444846,74.52771824999945,[np.float64(0.15333333333333332)],[np.float64(0.39666666666666667)],[1],[0],[0],[1.0491277919936692],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
69,0,69,[np.float64(0.05)],[np.float64(0.14833333333333334)],[1],[0],[0],[0.8586464999971213],['target'],69,0,69,0,74.54235179199895,,5,74.53640766700846,74.54235179199895,74.54235179199895,0.008562540999264456,75.39509770899895,[np.float64(0.05)],[np.float64(0.14833333333333334)],[1],[0],[0],[0.8586464999971213],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
70,0,70,[np.float64(-0.11333333333333333)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.0074751249921974],[None],70,0,70,0,75.41123866700218,,5,75.40417787501065,75.41123866700218,75.41123866700218,0.008975749995443039,76.41169120901031,[np.float64(-0.11333333333333333)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.0074751249921974],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
71,0,71,[np.float64(0.14166666666666666)],[np.float64(-0.08333333333333333)],[1],[0],[0],[0.9318895000033081],[None],71,0,71,0,76.4381760420074,,10,76.42907608400856,76.4381760420074,76.4381760420074,0.017277666993322782,77.36099412500334,[np.float64(0.14166666666666666)],[np.float64(-0.08333333333333333)],[1],[0],[0],[0.9318895000033081],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
72,0,72,[np.float64(-0.018333333333333333)],[np.float64(0.455)],[1],[0],[0],[1.008162041005562],['target'],72,0,72,0,77.37609620900184,,5,77.37000220900518,77.37609620900184,77.37609620900184,0.008877999993273988,78.37820404200465,[np.float64(-0.018333333333333333)],[np.float64(0.455)],[1],[0],[0],[1.008162041005562],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
73,0,73,[np.float64(0.22)],[np.float64(0.37)],[1],[0],[0],[0.9747296659916174],[None],73,0,73,0,78.39403237499937,,5,78.38702741700399,78.39403237499937,78.39403237499937,0.008712416994967498,79.36180333400262,[np.float64(0.22)],[np.float64(0.37)],[1],[0],[0],[0.9747296659916174],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
74,0,74,[np.float64(-0.23)],[np.float64(-0.125)],[1],[0],[0],[0.848787082999479],[None],74,0,74,0,79.38754541700473,,10,79.37890979200893,79.38754541700473,79.38754541700473,0.016981958004180342,80.2277289590129,[np.float64(-0.23)],[np.float64(-0.125)],[1],[0],[0],[0.848787082999479],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
75,0,75,[np.float64(0.06833333333333333)],[np.float64(-0.2)],[1],[0],[0],[0.866736291005509],[None],75,0,75,0,80.2530512920057,,10,80.24478125000314,80.2530512920057,80.2530512920057,0.016930375000811182,81.11155025000335,[np.float64(0.06833333333333333)],[np.float64(-0.2)],[1],[0],[0],[0.866736291005509],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
76,0,76,[np.float64(0.36333333333333334)],[np.float64(0.01)],[1],[0],[0],[1.2342355420114473],[None],76,0,76,0,81.13700295900344,,10,81.1281943750073,81.13700295900344,81.13700295900344,0.01652558401110582,82.36246750000282,[np.float64(0.36333333333333334)],[np.float64(0.01)],[1],[0],[0],[1.2342355420114473],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
77,0,77,[np.float64(0.21333333333333335)],[np.float64(-0.11)],[1],[0],[0],[1.0899484169931384],['target'],77,0,77,0,82.37792433401046,,5,82.37166391700157,82.37792433401046,82.37792433401046,0.009055416987393983,83.46165904200461,[np.float64(0.21333333333333335)],[np.float64(-0.11)],[1],[0],[0],[1.0899484169931384],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
78,0,78,[np.float64(0.29)],[np.float64(-0.23166666666666666)],[1],[0],[0],[1.3078432090114802],['target'],78,0,78,0,83.47684641700471,,5,83.47075125000265,83.47684641700471,83.47684641700471,0.008971625007689,84.77863991699996,[np.float64(0.29)],[np.float64(-0.23166666666666666)],[1],[0],[0],[1.3078432090114802],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
79,0,79,[np.float64(-0.3433333333333333)],[np.float64(0.25)],[1],[0],[0],[0.8567772499955026],['target'],79,0,79,0,84.79561333400488,,5,84.78824925000663,84.79561333400488,84.79561333400488,0.009490958007518202,85.64507308400061,[np.float64(-0.3433333333333333)],[np.float64(0.25)],[1],[0],[0],[0.8567772499955026],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
80,0,80,[np.float64(0.21166666666666667)],[np.float64(-0.4116666666666667)],[1],[0],[0],[1.0904738749959506],['target'],80,0,80,0,85.66120245899947,,5,85.65427233400987,85.66120245899947,85.66120245899947,0.009080458999960683,86.74479087500367,[np.float64(0.21166666666666667)],[np.float64(-0.4116666666666667)],[1],[0],[0],[1.0904738749959506],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
81,0,81,[np.float64(0.505)],[np.float64(-0.013333333333333334)],[1],[0],[0],[0.9904998339916347],[None],81,0,81,0,86.76096687500831,,5,86.75390820900793,86.76096687500831,86.76096687500831,0.00899454099999275,87.7444539170101,[np.float64(0.505)],[np.float64(-0.013333333333333334)],[1],[0],[0],[0.9904998339916347],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
82,0,82,[np.float64(-0.2966666666666667)],[np.float64(-0.175)],[1],[0],[0],[1.0909520419954788],[None],82,0,82,0,87.76099695901212,,5,87.75386116700247,87.76099695901212,87.76099695901212,0.009284334009862505,88.8448636670073,[np.float64(-0.2966666666666667)],[np.float64(-0.175)],[1],[0],[0],[1.0909520419954788],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
83,0,83,[np.float64(0.26666666666666666)],[np.float64(-0.4)],[1],[0],[0],[1.3505441250017611],[None],83,0,83,0,88.87094820900529,,10,88.86207937500149,88.87094820900529,88.87094820900529,0.01708824999514036,90.21266887499951,[np.float64(0.26666666666666666)],[np.float64(-0.4)],[1],[0],[0],[1.3505441250017611],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
84,0,84,[np.float64(0.45166666666666666)],[np.float64(-0.38)],[1],[0],[0],[1.006597875006264],['target'],84,0,84,0,90.22907020901039,,5,90.2220372090087,90.22907020901039,90.22907020901039,0.009223542001564056,91.22867641701305,[np.float64(0.45166666666666666)],[np.float64(-0.38)],[1],[0],[0],[1.006597875006264],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
85,0,85,[np.float64(-0.42333333333333334)],[np.float64(0.355)],[1],[0],[0],[1.057246957992902],[None],85,0,85,0,91.24510325001029,,5,91.23797387500235,91.24510325001029,91.24510325001029,0.009172375008347444,92.29525841701252,[np.float64(-0.42333333333333334)],[np.float64(0.355)],[1],[0],[0],[1.057246957992902],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
86,0,86,[np.float64(0.13333333333333333)],[np.float64(-0.175)],[1],[0],[0],[0.9909169169986853],[None],86,0,86,0,92.31144850001147,,5,92.30421900001238,92.31144850001147,92.31144850001147,0.008875667001120746,93.29517266699986,[np.float64(0.13333333333333333)],[np.float64(-0.175)],[1],[0],[0],[0.9909169169986853],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
87,0,87,[np.float64(0.505)],[np.float64(-0.27166666666666667)],[1],[0],[0],[0.9907207079959335],['target'],87,0,87,0,93.3116600420035,,5,93.30429775000084,93.3116600420035,93.3116600420035,0.00901924999197945,94.29506629200478,[np.float64(0.505)],[np.float64(-0.27166666666666667)],[1],[0],[0],[0.9907207079959335],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
88,0,88,[np.float64(0.455)],[np.float64(0.30333333333333334)],[1],[0],[0],[1.1240432089980459],['target'],88,0,88,0,94.31078154200804,,5,94.30453945900081,94.31078154200804,94.31078154200804,0.009365542005980387,95.428631458999,[np.float64(0.455)],[np.float64(0.30333333333333334)],[1],[0],[0],[1.1240432089980459],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
89,0,89,[np.float64(0.15666666666666668)],[np.float64(-0.455)],[1],[0],[0],[2.6000709580112016],['target'],89,0,89,0,95.45498100000259,,10,95.44554095900094,95.45498100000259,95.45498100000259,0.01679925000644289,98.04564600001322,[np.float64(0.15666666666666668)],[np.float64(-0.455)],[1],[0],[0],[2.6000709580112016],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
90,0,90,[np.float64(-0.32666666666666666)],[np.float64(0.25)],[1],[0],[0],[0.9911405839957297],[None],90,0,90,0,98.06176720900112,,5,98.05486354201275,98.06176720900112,98.06176720900112,0.00908825000806246,99.046052375008,[np.float64(-0.32666666666666666)],[np.float64(0.25)],[1],[0],[0],[0.9911405839957297],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
91,0,91,[np.float64(-0.2)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.1231106669874862],[None],91,0,91,0,99.06192504201317,,5,99.05508175000432,99.06192504201317,99.06192504201317,0.00889850000385195,100.1782291670097,[np.float64(-0.2)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.1231106669874862],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
92,0,92,[np.float64(0.19166666666666668)],[np.float64(0.45)],[1],[0],[0],[1.0902473750029458],[None],92,0,92,0,100.19451841700356,,5,100.18718808400445,100.19451841700356,100.19451841700356,0.008858000001055188,101.27748133400746,[np.float64(0.19166666666666668)],[np.float64(0.45)],[1],[0],[0],[1.0902473750029458],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
93,0,93,[np.float64(0.18333333333333332)],[np.float64(-0.01)],[1],[0],[0],[1.0083380839932943],['target'],93,0,93,0,101.29384945900529,,5,101.28663683400373,101.29384945900529,101.29384945900529,0.009039208001922816,102.29501300000993,[np.float64(0.18333333333333332)],[np.float64(-0.01)],[1],[0],[0],[1.0083380839932943],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
94,0,94,[np.float64(-0.20166666666666666)],[np.float64(-0.25666666666666665)],[1],[0],[0],[1.050069999997504],[None],94,0,94,0,102.32164258400735,,10,102.31227658400894,102.32164258400735,102.32164258400735,0.017157291993498802,103.36238187500567,[np.float64(-0.20166666666666666)],[np.float64(-0.25666666666666665)],[1],[0],[0],[1.050069999997504],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
95,0,95,[np.float64(0.22666666666666666)],[np.float64(-0.44166666666666665)],[1],[0],[0],[1.6831622079916997],[None],95,0,95,0,103.38749229200766,,10,103.37923466700886,103.38749229200766,103.38749229200766,0.016720917003112845,105.06243874999927,[np.float64(0.22666666666666666)],[np.float64(-0.44166666666666665)],[1],[0],[0],[1.6831622079916997],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
96,0,96,[np.float64(-0.5)],[np.float64(-0.17)],[1],[0],[0],[0.9831887500040466],[None],96,0,96,0,105.08811054201215,,10,105.07949966700107,105.08811054201215,105.08811054201215,0.016926166994380765,106.06273204200261,[np.float64(-0.5)],[np.float64(-0.17)],[1],[0],[0],[0.9831887500040466],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
97,0,97,[np.float64(-0.405)],[np.float64(0.2)],[1],[0],[0],[1.1236324579949724],[None],97,0,97,0,106.07826870901044,,5,106.07196454200312,106.07826870901044,106.07826870901044,0.009091334010008723,107.19564350000292,[np.float64(-0.405)],[np.float64(0.2)],[1],[0],[0],[1.1236324579949724],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
98,0,98,[np.float64(0.065)],[np.float64(0.33)],[1],[0],[0],[1.23267041699728],['target'],98,0,98,0,107.2225075840106,,10,107.21305262501119,107.2225075840106,107.2225075840106,0.01728758300305344,108.44575895900198,[np.float64(0.065)],[np.float64(0.33)],[1],[0],[0],[1.23267041699728],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
99,0,99,[np.float64(0.05)],[np.float64(-0.36)],[1],[0],[0],[0.9824300830077846],['target'],99,0,99,0,108.4718003750022,,10,108.46297333401162,108.4718003750022,108.4718003750022,0.01707379100844264,109.4454401670082,[np.float64(0.05)],[np.float64(-0.36)],[1],[0],[0],[0.9824300830077846],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
100,0,100,[np.float64(0.018333333333333333)],[np.float64(-0.0033333333333333335)],[1],[0],[0],[0.79043254199496],[None],100,0,100,0,109.46173845900921,,5,109.45470433399896,109.46173845900921,109.46173845900921,0.009127458004513755,110.24517558400112,[np.float64(0.018333333333333333)],[np.float64(-0.0033333333333333335)],[1],[0],[0],[0.79043254199496],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
101,0,101,[np.float64(-0.07666666666666666)],[np.float64(-0.315)],[1],[0],[0],[0.9168889169959584],['target'],101,0,101,0,110.27079358400078,,10,110.2620485840016,110.27079358400078,110.27079358400078,0.016756875003920868,111.17897108400939,[np.float64(-0.07666666666666666)],[np.float64(-0.315)],[1],[0],[0],[0.9168889169959584],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
102,0,102,[np.float64(-0.3416666666666667)],[np.float64(0.30333333333333334)],[1],[0],[0],[1.0490350839972962],[None],102,0,102,0,111.20568895900215,,10,111.19650633400306,111.20568895900215,111.20568895900215,0.01739183400059119,112.24557762499899,[np.float64(-0.3416666666666667)],[np.float64(0.30333333333333334)],[1],[0],[0],[1.0490350839972962],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
103,0,103,[np.float64(0.43166666666666664)],[np.float64(0.455)],[1],[0],[0],[1.224161042002379],[None],103,0,103,0,112.26018237500102,,5,112.25425133400131,112.26018237500102,112.26018237500102,0.008541250004782341,113.47845208400395,[np.float64(0.43166666666666664)],[np.float64(0.455)],[1],[0],[0],[1.224161042002379],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
104,0,104,[np.float64(-0.425)],[np.float64(0.3516666666666667)],[1],[0],[0],[1.091318874998251],['target'],104,0,104,0,113.49459191701317,,5,113.48743312500301,113.49459191701317,113.49459191701317,0.008865416995831765,114.57879541700822,[np.float64(-0.425)],[np.float64(0.3516666666666667)],[1],[0],[0],[1.091318874998251],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
105,0,105,[np.float64(0.20333333333333334)],[np.float64(0.35)],[1],[0],[0],[1.0831860420003068],[None],105,0,105,0,114.6046474169998,,10,114.5957882500079,114.6046474169998,114.6046474169998,0.016873415996087715,115.67901308400906,[np.float64(0.20333333333333334)],[np.float64(0.35)],[1],[0],[0],[1.0831860420003068],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
106,0,106,[np.float64(0.21666666666666667)],[np.float64(-0.015)],[1],[0],[0],[1.3168239579972578],['target'],106,0,106,0,115.70428408400039,,10,115.69580825000594,115.70428408400039,115.70428408400039,0.016649042008793913,117.0126675000065,[np.float64(0.21666666666666667)],[np.float64(-0.015)],[1],[0],[0],[1.3168239579972578],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
107,0,107,[np.float64(0.185)],[np.float64(0.08166666666666667)],[1],[0],[0],[0.673198542004684],['target'],107,0,107,0,117.02897333400324,,5,117.0217505840119,117.02897333400324,117.02897333400324,0.00894224998774007,117.69498704200669,[np.float64(0.185)],[np.float64(0.08166666666666667)],[1],[0],[0],[0.673198542004684],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
108,0,108,[np.float64(0.3466666666666667)],[np.float64(-0.24166666666666667)],[1],[0],[0],[0.8075620409945259],[None],108,0,108,0,117.71095362500637,,5,117.70389441700536,117.71095362500637,117.71095362500637,0.008795832996838726,118.51150166700245,[np.float64(0.3466666666666667)],[np.float64(-0.24166666666666667)],[1],[0],[0],[0.8075620409945259],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
109,0,109,[np.float64(0.11833333333333333)],[np.float64(0.3933333333333333)],[1],[0],[0],[0.8415586670016637],[None],109,0,109,0,118.52777825000521,,5,118.52069170901086,118.52777825000521,118.52777825000521,0.009070624990272336,119.36229562500375,[np.float64(0.11833333333333333)],[np.float64(0.3933333333333333)],[1],[0],[0],[0.8415586670016637],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
110,0,110,[np.float64(-0.145)],[np.float64(-0.4533333333333333)],[1],[0],[0],[1.716315541008953],[None],110,0,110,0,119.38863958400907,,10,119.37989400001243,119.38863958400907,119.38863958400907,0.017477875007898547,121.09625116700772,[np.float64(-0.145)],[np.float64(-0.4533333333333333)],[1],[0],[0],[1.716315541008953],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
111,0,111,[np.float64(-0.22333333333333333)],[np.float64(0.485)],[1],[0],[0],[1.33946212498995],['target'],111,0,111,0,121.1130360840034,,5,121.10553395900934,121.1130360840034,121.1130360840034,0.009136207998380996,122.44504245900316,[np.float64(-0.22333333333333333)],[np.float64(0.485)],[1],[0],[0],[1.33946212498995],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
112,0,112,[np.float64(0.20166666666666666)],[np.float64(0.37166666666666665)],[1],[0],[0],[1.0415259169967612],['target'],112,0,112,0,122.46142416700604,,5,122.45421991701005,122.46142416700604,122.46142416700604,0.009057167000719346,123.49580483400496,[np.float64(0.20166666666666666)],[np.float64(0.37166666666666665)],[1],[0],[0],[1.0415259169967612],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
113,0,113,[np.float64(-0.4216666666666667)],[np.float64(0.09833333333333333)],[1],[0],[0],[0.8484306659956928],[None],113,0,113,0,123.52294383400294,,10,123.51347141701262,123.52294383400294,123.52294383400294,0.017528832991956733,124.36193616699893,[np.float64(-0.4216666666666667)],[np.float64(0.09833333333333333)],[1],[0],[0],[0.8484306659956928],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
114,0,114,[np.float64(0.31166666666666665)],[np.float64(0.38166666666666665)],[1],[0],[0],[1.3332937920058612],[None],114,0,114,0,124.38724237499991,,10,124.37867879201076,124.38724237499991,124.38724237499991,0.016615375003311783,125.71201783401193,[np.float64(0.31166666666666665)],[np.float64(0.38166666666666665)],[1],[0],[0],[1.3332937920058612],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
115,0,115,[np.float64(0.14333333333333334)],[np.float64(-0.07166666666666667)],[1],[0],[0],[1.0072912500036182],[None],115,0,115,0,125.72828170900175,,5,125.72139266700833,125.72828170900175,125.72828170900175,0.009235874997102655,126.72872816699964,[np.float64(0.14333333333333334)],[np.float64(-0.07166666666666667)],[1],[0],[0],[1.0072912500036182],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
116,0,116,[np.float64(0.385)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.1332137909921585],[None],116,0,116,0,126.75469012500253,,10,126.74604720900243,126.75469012500253,126.75469012500253,0.017195749998791143,127.87929683401308,[np.float64(0.385)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.1332137909921585],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
117,0,117,[np.float64(-0.06666666666666667)],[np.float64(0.4)],[1],[0],[0],[1.3229169580008602],[None],117,0,117,0,127.89592229200935,,5,127.88899158401182,127.89592229200935,127.89592229200935,0.009556166012771428,129.2119485840085,[np.float64(-0.06666666666666667)],[np.float64(0.4)],[1],[0],[0],[1.3229169580008602],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
118,0,118,[np.float64(0.44333333333333336)],[np.float64(0.25666666666666665)],[1],[0],[0],[1.4742134160042042],[None],118,0,118,0,129.22786191701016,,5,129.22107545900508,129.22786191701016,129.22786191701016,0.009013374990900047,130.69533795901225,[np.float64(0.44333333333333336)],[np.float64(0.25666666666666665)],[1],[0],[0],[1.4742134160042042],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
119,0,119,[np.float64(-0.075)],[np.float64(0.23666666666666666)],[1],[0],[0],[0.7072677910036873],[None],119,0,119,0,130.71200637500442,,5,130.7049325840053,130.71200637500442,130.71200637500442,0.009437208995223045,131.41224425000837,[np.float64(-0.075)],[np.float64(0.23666666666666666)],[1],[0],[0],[0.7072677910036873],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
120,0,120,[np.float64(0.14166666666666666)],[np.float64(-0.008333333333333333)],[1],[0],[0],[1.4997933749982622],[None],120,0,120,0,131.43868700000166,,10,131.42960941701313,131.43868700000166,131.43868700000166,0.017218624998349696,132.9294396250043,[np.float64(0.14166666666666666)],[np.float64(-0.008333333333333333)],[1],[0],[0],[1.4997933749982622],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
